Country,Region,Year,GDP_pp
Tonga,Australia and Oceania,2011-01-01,4885.71
Trinidad and Tobago,Central America and the Caribbean,1901-01-01,1186.62
Trinidad and Tobago,Central America and the Caribbean,1906-01-01,1218.32
Trinidad and Tobago,Central America and the Caribbean,1911-01-01,1250.86
Trinidad and Tobago,Central America and the Caribbean,1916-01-01,1349.04
Trinidad and Tobago,Central America and the Caribbean,1921-01-01,1503.46
Trinidad and Tobago,Central America and the Caribbean,1926-01-01,1675.54
Trinidad and Tobago,Central America and the Caribbean,1931-01-01,1867.32
Trinidad and Tobago,Central America and the Caribbean,1936-01-01,2081.06
Trinidad and Tobago,Central America and the Caribbean,1941-01-01,2319.25
Trinidad and Tobago,Central America and the Caribbean,1946-01-01,2584.72
Trinidad and Tobago,Central America and the Caribbean,1951-01-01,2987.51
Trinidad and Tobago,Central America and the Caribbean,1956-01-01,3881.04
Trinidad and Tobago,Central America and the Caribbean,1961-01-01,4888.04
Trinidad and Tobago,Central America and the Caribbean,1966-01-01,5550.35
Trinidad and Tobago,Central America and the Caribbean,1971-01-01,6346.12
Trinidad and Tobago,Central America and the Caribbean,1976-01-01,7555.17
Trinidad and Tobago,Central America and the Caribbean,1981-01-01,9815.18
Trinidad and Tobago,Central America and the Caribbean,1986-01-01,7818.14
Trinidad and Tobago,Central America and the Caribbean,1991-01-01,7398.63
Trinidad and Tobago,Central America and the Caribbean,1996-01-01,8449.63
Trinidad and Tobago,Central America and the Caribbean,2001-01-01,11020.92
Trinidad and Tobago,Central America and the Caribbean,2006-01-01,17333.5
Trinidad and Tobago,Central America and the Caribbean,2011-01-01,17185.79
Tunisia,"Middle East, North Africa, and Greater Arabia",1901-01-01,968.48
Tunisia,"Middle East, North Africa, and Greater Arabia",1906-01-01,1006.75
Tunisia,"Middle East, North Africa, and Greater Arabia",1911-01-01,1046.53
Tunisia,"Middle East, North Africa, and Greater Arabia",1916-01-01,1083.15
Tunisia,"Middle East, North Africa, and Greater Arabia",1921-01-01,1117.81
Tunisia,"Middle East, North Africa, and Greater Arabia",1926-01-01,1153.57
Tunisia,"Middle East, North Africa, and Greater Arabia",1931-01-01,1190.48
Tunisia,"Middle East, North Africa, and Greater Arabia",1936-01-01,1228.57
Tunisia,"Middle East, North Africa, and Greater Arabia",1941-01-01,1267.88
Tunisia,"Middle East, North Africa, and Greater Arabia",1946-01-01,1308.44
Tunisia,"Middle East, North Africa, and Greater Arabia",1951-01-01,1331.69
Tunisia,"Middle East, North Africa, and Greater Arabia",1956-01-01,1472.77
Tunisia,"Middle East, North Africa, and Greater Arabia",1961-01-01,1728.37
Tunisia,"Middle East, North Africa, and Greater Arabia",1966-01-01,1991.34
Tunisia,"Middle East, North Africa, and Greater Arabia",1971-01-01,2386.27
Tunisia,"Middle East, North Africa, and Greater Arabia",1976-01-01,3093.0
Tunisia,"Middle East, North Africa, and Greater Arabia",1981-01-01,3647.29
Tunisia,"Middle East, North Africa, and Greater Arabia",1986-01-01,3656.88
Tunisia,"Middle East, North Africa, and Greater Arabia",1991-01-01,4095.28
Tunisia,"Middle East, North Africa, and Greater Arabia",1996-01-01,4691.19
Tunisia,"Middle East, North Africa, and Greater Arabia",2001-01-01,5687.24
Tunisia,"Middle East, North Africa, and Greater Arabia",2006-01-01,6759.66
Tunisia,"Middle East, North Africa, and Greater Arabia",2011-01-01,7427.13
Turkey,"Middle East, North Africa, and Greater Arabia",1901-01-01,1455.87
Turkey,"Middle East, North Africa, and Greater Arabia",1906-01-01,1553.01
Turkey,"Middle East, North Africa, and Greater Arabia",1911-01-01,1656.64
Turkey,"Middle East, North Africa, and Greater Arabia",1916-01-01,1433.62
Turkey,"Middle East, North Africa, and Greater Arabia",1921-01-01,1079.14
Turkey,"Middle East, North Africa, and Greater Arabia",1926-01-01,1444.64
Turkey,"Middle East, North Africa, and Greater Arabia",1931-01-01,1712.44
Turkey,"Middle East, North Africa, and Greater Arabia",1936-01-01,2050.89
Turkey,"Middle East, North Africa, and Greater Arabia",1941-01-01,1913.46
Turkey,"Middle East, North Africa, and Greater Arabia",1946-01-01,1783.28
Turkey,"Middle East, North Africa, and Greater Arabia",1951-01-01,2185.5
Turkey,"Middle East, North Africa, and Greater Arabia",1956-01-01,2523.46
Turkey,"Middle East, North Africa, and Greater Arabia",1961-01-01,2625.62
Turkey,"Middle East, North Africa, and Greater Arabia",1966-01-01,3175.94
Turkey,"Middle East, North Africa, and Greater Arabia",1971-01-01,3744.17
Turkey,"Middle East, North Africa, and Greater Arabia",1976-01-01,4636.35
Turkey,"Middle East, North Africa, and Greater Arabia",1981-01-01,4502.89
Turkey,"Middle East, North Africa, and Greater Arabia",1986-01-01,5113.39
Turkey,"Middle East, North Africa, and Greater Arabia",1991-01-01,5733.32
Turkey,"Middle East, North Africa, and Greater Arabia",1996-01-01,6432.18
Turkey,"Middle East, North Africa, and Greater Arabia",2001-01-01,6192.75
Turkey,"Middle East, North Africa, and Greater Arabia",2006-01-01,8223.3
Turkey,"Middle East, North Africa, and Greater Arabia",2011-01-01,9164.68
Turkmenistan,Asia,1901-01-01,1381.18
Turkmenistan,Asia,1906-01-01,1307.21
Turkmenistan,Asia,1911-01-01,1404.04
Turkmenistan,Asia,1916-01-01,1392.5
Turkmenistan,Asia,1921-01-01,593.05
Turkmenistan,Asia,1926-01-01,1409.48
Turkmenistan,Asia,1931-01-01,1647.29
Turkmenistan,Asia,1936-01-01,2243.63
Turkmenistan,Asia,1941-01-01,2370.74
Turkmenistan,Asia,1946-01-01,2156.49
Turkmenistan,Asia,1951-01-01,3162.45
Turkmenistan,Asia,1956-01-01,4019.57
Turkmenistan,Asia,1961-01-01,4618.62
Turkmenistan,Asia,1966-01-01,5414.21
Turkmenistan,Asia,1971-01-01,6387.49
Turkmenistan,Asia,1976-01-01,6665.64
Turkmenistan,Asia,1981-01-01,5964.5
Turkmenistan,Asia,1986-01-01,5681.56
Turkmenistan,Asia,1991-01-01,4769.85
Turkmenistan,Asia,1996-01-01,3028.61
Turkmenistan,Asia,2001-01-01,3361.4
Turkmenistan,Asia,2006-01-01,4638.56
Turkmenistan,Asia,2011-01-01,7252.66
Tuvalu,Australia and Oceania,1901-01-01,1315.52
Tuvalu,Australia and Oceania,1906-01-01,1337.02
Tuvalu,Australia and Oceania,1911-01-01,1358.87
Tuvalu,Australia and Oceania,1916-01-01,1406.39
Tuvalu,Australia and Oceania,1921-01-01,1473.32
Tuvalu,Australia and Oceania,1926-01-01,1543.42
Tuvalu,Australia and Oceania,1931-01-01,1616.87
Tuvalu,Australia and Oceania,1936-01-01,1693.8
Tuvalu,Australia and Oceania,1941-01-01,1774.4
Tuvalu,Australia and Oceania,1946-01-01,1858.84
Tuvalu,Australia and Oceania,1951-01-01,1947.29
Tuvalu,Australia and Oceania,1956-01-01,2039.95
Tuvalu,Australia and Oceania,1961-01-01,2137.02
Tuvalu,Australia and Oceania,1966-01-01,2238.71
Tuvalu,Australia and Oceania,1971-01-01,2350.79
Tuvalu,Australia and Oceania,1976-01-01,3505.59
Tuvalu,Australia and Oceania,1981-01-01,3176.47
Tuvalu,Australia and Oceania,1986-01-01,2467.76
Tuvalu,Australia and Oceania,1991-01-01,3246.46
Tuvalu,Australia and Oceania,1996-01-01,3544.85
Tuvalu,Australia and Oceania,2001-01-01,4211.52
Uganda,Sub-Saharan Africa,1901-01-01,673.51
Uganda,Sub-Saharan Africa,1906-01-01,689.45
Uganda,Sub-Saharan Africa,1911-01-01,705.77
Uganda,Sub-Saharan Africa,1916-01-01,716.14
Uganda,Sub-Saharan Africa,1921-01-01,722.41
Uganda,Sub-Saharan Africa,1926-01-01,728.74
Uganda,Sub-Saharan Africa,1931-01-01,735.12
Uganda,Sub-Saharan Africa,1936-01-01,741.55
Uganda,Sub-Saharan Africa,1941-01-01,748.05
Uganda,Sub-Saharan Africa,1946-01-01,754.6
Uganda,Sub-Saharan Africa,1951-01-01,710.29
Uganda,Sub-Saharan Africa,1956-01-01,763.14
Uganda,Sub-Saharan Africa,1961-01-01,758.7
Uganda,Sub-Saharan Africa,1966-01-01,888.69
Uganda,Sub-Saharan Africa,1971-01-01,964.15
Uganda,Sub-Saharan Africa,1976-01-01,852.35
Uganda,Sub-Saharan Africa,1981-01-01,647.57
Uganda,Sub-Saharan Africa,1986-01-01,603.24
Uganda,Sub-Saharan Africa,1991-01-01,646.06
Uganda,Sub-Saharan Africa,1996-01-01,799.01
Uganda,Sub-Saharan Africa,2001-01-01,896.54
Uganda,Sub-Saharan Africa,2006-01-01,1050.42
Uganda,Sub-Saharan Africa,2011-01-01,1260.03
Ukraine,Europe,1901-01-01,1342.25
Ukraine,Europe,1906-01-01,1270.36
Ukraine,Europe,1911-01-01,1364.47
Ukraine,Europe,1916-01-01,1353.25
Ukraine,Europe,1921-01-01,576.34
Ukraine,Europe,1926-01-01,1369.75
Ukraine,Europe,1931-01-01,1600.86
Ukraine,Europe,1936-01-01,2180.39
Ukraine,Europe,1941-01-01,2303.92
Ukraine,Europe,1946-01-01,2095.7
Ukraine,Europe,1951-01-01,3073.31
Ukraine,Europe,1956-01-01,3906.27
Ukraine,Europe,1961-01-01,4488.44
Ukraine,Europe,1966-01-01,5261.6
Ukraine,Europe,1971-01-01,6207.45
Ukraine,Europe,1976-01-01,7060.09
Ukraine,Europe,1981-01-01,7292.09
Ukraine,Europe,1986-01-01,8017.78
Ukraine,Europe,1991-01-01,7400.99
Ukraine,Europe,1996-01-01,3548.69
Ukraine,Europe,2001-01-01,4082.19
Ukraine,Europe,2006-01-01,6041.2
Ukraine,Europe,2011-01-01,6359.65
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1901-01-01,1359.92
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1906-01-01,1399.98
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1911-01-01,1441.21
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1916-01-01,1584.98
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1921-01-01,1821.57
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1926-01-01,2093.47
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1931-01-01,2405.97
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1936-01-01,2765.11
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1941-01-01,3177.86
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1946-01-01,3652.22
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1951-01-01,4197.39
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1956-01-01,4823.93
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1961-01-01,6526.43
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1966-01-01,9844.3
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1971-01-01,13239.26
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1976-01-01,52628.36
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1981-01-01,55157.82
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1986-01-01,29225.3
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1991-01-01,30832.82
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",1996-01-01,29286.31
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",2001-01-01,29446.26
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",2006-01-01,35388.86
United Arab Emirates,"Middle East, North Africa, and Greater Arabia",2011-01-01,31700.39
United Kingdom,Europe,1901-01-01,6263.51
United Kingdom,Europe,1906-01-01,6517.81
United Kingdom,Europe,1911-01-01,6627.33
United Kingdom,Europe,1916-01-01,7578.0
United Kingdom,Europe,1921-01-01,6247.68
United Kingdom,Europe,1926-01-01,6947.11
United Kingdom,Europe,1931-01-01,7231.83
United Kingdom,Europe,1936-01-01,8493.92
United Kingdom,Europe,1941-01-01,10529.74
United Kingdom,Europe,1946-01-01,9493.42
United Kingdom,Europe,1951-01-01,10025.45
United Kingdom,Europe,1956-01-01,11158.95
United Kingdom,Europe,1961-01-01,12464.91
United Kingdom,Europe,1966-01-01,13912.63
United Kingdom,Europe,1971-01-01,15399.08
United Kingdom,Europe,1976-01-01,17050.63
United Kingdom,Europe,1981-01-01,17940.78
United Kingdom,Europe,1986-01-01,20747.69
United Kingdom,Europe,1991-01-01,22739.73
United Kingdom,Europe,1996-01-01,25328.77
United Kingdom,Europe,2001-01-01,28978.41
United Kingdom,Europe,2006-01-01,32214.65
United Kingdom,Europe,2011-01-01,31496.62
United States,North America,1901-01-01,7305.78
United States,North America,1906-01-01,8205.42
United States,North America,1911-01-01,8010.71
United States,North America,1916-01-01,8875.24
United States,North America,1921-01-01,8068.82
United States,North America,1926-01-01,9990.36
United States,North America,1931-01-01,8640.93
United States,North America,1936-01-01,9629.63
United States,North America,1941-01-01,12667.38
United States,North America,1946-01-01,15431.41
United States,North America,1951-01-01,16750.74
United States,North America,1956-01-01,17783.27
United States,North America,1961-01-01,18226.62
United States,North America,1966-01-01,22263.22
United States,North America,1971-01-01,23744.67
United States,North America,1976-01-01,25881.72
United States,North America,1981-01-01,28160.14
United States,North America,1986-01-01,31297.31
United States,North America,1991-01-01,33076.87
United States,North America,1996-01-01,35807.0
United States,North America,2001-01-01,39474.11
United States,North America,2006-01-01,42378.85
United States,North America,2011-01-01,41678.41
Uruguay,South America,1901-01-01,2575.86
Uruguay,South America,1906-01-01,2921.72
Uruguay,South America,1911-01-01,3410.32
Uruguay,South America,1916-01-01,2892.97
Uruguay,South America,1921-01-01,3173.0
Uruguay,South America,1926-01-01,3918.96
Uruguay,South America,1931-01-01,4037.12
Uruguay,South America,1936-01-01,3989.47
Uruguay,South America,1941-01-01,4247.21
Uruguay,South America,1946-01-01,4709.27
Uruguay,South America,1951-01-01,5714.81
Uruguay,South America,1956-01-01,6182.26
Uruguay,South America,1961-01-01,5808.7
Uruguay,South America,1966-01-01,5737.16
Uruguay,South America,1971-01-01,5916.95
Uruguay,South America,1976-01-01,6468.66
Uruguay,South America,1981-01-01,7690.7
Uruguay,South America,1986-01-01,6946.57
Uruguay,South America,1991-01-01,7628.84
Uruguay,South America,1996-01-01,8856.81
Uruguay,South America,2001-01-01,8732.2
Uruguay,South America,2006-01-01,9620.33
Uruguay,South America,2011-01-01,12741.79
Uzbekistan,Asia,1901-01-01,572.84
Uzbekistan,Asia,1906-01-01,534.52
Uzbekistan,Asia,1911-01-01,566.03
Uzbekistan,Asia,1916-01-01,620.0
Uzbekistan,Asia,1921-01-01,355.0
Uzbekistan,Asia,1926-01-01,512.23
Uzbekistan,Asia,1931-01-01,627.44
Uzbekistan,Asia,1936-01-01,842.54
Uzbekistan,Asia,1941-01-01,877.72
Uzbekistan,Asia,1946-01-01,787.15
Uzbekistan,Asia,1951-01-01,1138.07
Uzbekistan,Asia,1956-01-01,1426.13
Uzbekistan,Asia,1961-01-01,1620.18
Uzbekistan,Asia,1966-01-01,1899.26
Uzbekistan,Asia,1971-01-01,2240.68
Uzbekistan,Asia,1976-01-01,2380.68
Uzbekistan,Asia,1981-01-01,2195.08
Uzbekistan,Asia,1986-01-01,2154.57
Uzbekistan,Asia,1991-01-01,1935.31
Uzbekistan,Asia,1996-01-01,1461.98
Uzbekistan,Asia,2001-01-01,1681.66
Uzbekistan,Asia,2006-01-01,2095.28
Uzbekistan,Asia,2011-01-01,2921.07
Vanuatu,Australia and Oceania,1901-01-01,1078.72
Vanuatu,Australia and Oceania,1906-01-01,1096.35
Vanuatu,Australia and Oceania,1911-01-01,1114.27
Vanuatu,Australia and Oceania,1916-01-01,1162.07
Vanuatu,Australia and Oceania,1921-01-01,1232.95
Vanuatu,Australia and Oceania,1926-01-01,1308.14
Vanuatu,Australia and Oceania,1931-01-01,1387.92
Vanuatu,Australia and Oceania,1936-01-01,1472.57
Vanuatu,Australia and Oceania,1941-01-01,1562.38
Vanuatu,Australia and Oceania,1946-01-01,1657.67
Vanuatu,Australia and Oceania,1951-01-01,1758.77
Vanuatu,Australia and Oceania,1956-01-01,1866.04
Vanuatu,Australia and Oceania,1961-01-01,1979.84
Vanuatu,Australia and Oceania,1966-01-01,2100.59
Vanuatu,Australia and Oceania,1971-01-01,2228.7
Vanuatu,Australia and Oceania,1976-01-01,2713.85
Vanuatu,Australia and Oceania,1981-01-01,2624.32
Vanuatu,Australia and Oceania,1986-01-01,3314.97
Vanuatu,Australia and Oceania,1991-01-01,3574.86
Vanuatu,Australia and Oceania,1996-01-01,3729.75
Vanuatu,Australia and Oceania,2001-01-01,3575.45
Vanuatu,Australia and Oceania,2006-01-01,3686.9
Vanuatu,Australia and Oceania,2011-01-01,3926.11
Venezuela,South America,1901-01-01,766.21
Venezuela,South America,1906-01-01,768.56
Venezuela,South America,1911-01-01,902.58
Venezuela,South America,1916-01-01,886.43
Venezuela,South America,1921-01-01,1121.98
Venezuela,South America,1926-01-01,2450.58
Venezuela,South America,1931-01-01,2722.11
Venezuela,South America,1936-01-01,3284.7
Venezuela,South America,1941-01-01,3706.05
Venezuela,South America,1946-01-01,5771.33
Venezuela,South America,1951-01-01,7511.88
Venezuela,South America,1956-01-01,8992.67
Venezuela,South America,1961-01-01,8309.33
Venezuela,South America,1966-01-01,9259.6
Venezuela,South America,1971-01-01,10428.93
Venezuela,South America,1976-01-01,12688.92
Venezuela,South America,1981-01-01,11729.27
Venezuela,South America,1986-01-01,9411.92
Venezuela,South America,1991-01-01,10243.34
Venezuela,South America,1996-01-01,9725.53
Venezuela,South America,2001-01-01,9604.52
Venezuela,South America,2006-01-01,10707.25
Venezuela,South America,2011-01-01,11241.08
Vietnam,Asia,1901-01-01,572.96
Vietnam,Asia,1906-01-01,597.71
Vietnam,Asia,1911-01-01,623.53
Vietnam,Asia,1916-01-01,629.06
Vietnam,Asia,1921-01-01,620.64
Vietnam,Asia,1926-01-01,612.32
Vietnam,Asia,1931-01-01,604.12
Vietnam,Asia,1936-01-01,596.03
Vietnam,Asia,1941-01-01,588.05
Vietnam,Asia,1946-01-01,580.17
Vietnam,Asia,1951-01-01,589.87
Vietnam,Asia,1956-01-01,665.99
Vietnam,Asia,1961-01-01,708.2
Vietnam,Asia,1966-01-01,749.36
Vietnam,Asia,1971-01-01,657.68
Vietnam,Asia,1976-01-01,705.88
Vietnam,Asia,1981-01-01,668.83
Vietnam,Asia,1986-01-01,809.93
Vietnam,Asia,1991-01-01,927.11
Vietnam,Asia,1996-01-01,1300.38
Vietnam,Asia,2001-01-01,1666.51
Vietnam,Asia,2006-01-01,2289.34
Vietnam,Asia,2011-01-01,2961.83
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1901-01-01,729.39
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1906-01-01,733.56
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1911-01-01,737.75
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1916-01-01,741.97
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1921-01-01,746.21
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1926-01-01,750.48
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1931-01-01,754.77
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1936-01-01,759.09
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1941-01-01,763.43
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1946-01-01,767.79
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1951-01-01,776.63
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1956-01-01,800.97
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1961-01-01,820.54
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1966-01-01,852.7
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1971-01-01,1196.79
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1976-01-01,1695.14
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1981-01-01,2000.3
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1986-01-01,1955.75
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1991-01-01,1859.24
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",1996-01-01,2022.93
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",2001-01-01,2225.1
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",2006-01-01,2277.84
"Yemen, Rep.","Middle East, North Africa, and Greater Arabia",2011-01-01,2102.22
Zambia,Sub-Saharan Africa,1901-01-01,532.38
Zambia,Sub-Saharan Africa,1906-01-01,544.98
Zambia,Sub-Saharan Africa,1911-01-01,557.88
Zambia,Sub-Saharan Africa,1916-01-01,592.79
Zambia,Sub-Saharan Africa,1921-01-01,645.76
Zambia,Sub-Saharan Africa,1926-01-01,703.46
Zambia,Sub-Saharan Africa,1931-01-01,766.32
Zambia,Sub-Saharan Africa,1936-01-01,834.79
Zambia,Sub-Saharan Africa,1941-01-01,909.38
Zambia,Sub-Saharan Africa,1946-01-01,990.64
Zambia,Sub-Saharan Africa,1951-01-01,1103.66
Zambia,Sub-Saharan Africa,1956-01-01,1289.24
Zambia,Sub-Saharan Africa,1961-01-01,1505.53
Zambia,Sub-Saharan Africa,1966-01-01,1695.38
Zambia,Sub-Saharan Africa,1971-01-01,1672.76
Zambia,Sub-Saharan Africa,1976-01-01,1718.94
Zambia,Sub-Saharan Africa,1981-01-01,1502.69
Zambia,Sub-Saharan Africa,1986-01-01,1223.74
Zambia,Sub-Saharan Africa,1991-01-01,1264.81
Zambia,Sub-Saharan Africa,1996-01-01,1060.55
Zambia,Sub-Saharan Africa,2001-01-01,1059.73
Zambia,Sub-Saharan Africa,2006-01-01,1218.96
Zambia,Sub-Saharan Africa,2011-01-01,1480.69
Zimbabwe,Sub-Saharan Africa,1901-01-01,385.69
Zimbabwe,Sub-Saharan Africa,1906-01-01,386.5
Zimbabwe,Sub-Saharan Africa,1911-01-01,387.31
Zimbabwe,Sub-Saharan Africa,1916-01-01,388.12
Zimbabwe,Sub-Saharan Africa,1921-01-01,388.94
Zimbabwe,Sub-Saharan Africa,1926-01-01,389.76
Zimbabwe,Sub-Saharan Africa,1931-01-01,390.57
Zimbabwe,Sub-Saharan Africa,1936-01-01,391.39
Zimbabwe,Sub-Saharan Africa,1941-01-01,392.21
Zimbabwe,Sub-Saharan Africa,1946-01-01,393.04
Zimbabwe,Sub-Saharan Africa,1951-01-01,405.39
Zimbabwe,Sub-Saharan Africa,1956-01-01,500.9
Zimbabwe,Sub-Saharan Africa,1961-01-01,536.66
Zimbabwe,Sub-Saharan Africa,1966-01-01,543.32
Zimbabwe,Sub-Saharan Africa,1971-01-01,760.02
Zimbabwe,Sub-Saharan Africa,1976-01-01,762.17
Zimbabwe,Sub-Saharan Africa,1981-01-01,790.3
Zimbabwe,Sub-Saharan Africa,1986-01-01,742.3
Zimbabwe,Sub-Saharan Africa,1991-01-01,782.09
